wikidata_scientist,wikidata_scientistWikipediaLink,wikidata_doctoralStudent,wikidata_doctoralStudentWikipediaLink,wikidata_fk,dbpedia_scientist,dbpedia_scientistLink,dbpedia_doctoralStudent,dbpedia_doctoralStudentLink,dbpedia_fk
http://www.wikidata.org/entity/Q61721,/wiki/Carl_Ludwig_Siegel,http://www.wikidata.org/entity/Q327167,/wiki/Kurt_Mahler,/wiki/Carl_Ludwig_Siegel/wiki/Kurt_Mahler,http://dbpedia.org/resource/Carl_Ludwig_Siegel,/wiki/Carl_Ludwig_Siegel,http://dbpedia.org/resource/Kurt_Mahler,/wiki/Kurt_Mahler,/wiki/Carl_Ludwig_Siegel/wiki/Kurt_Mahler
http://www.wikidata.org/entity/Q1160714,/wiki/Dan_Walls,http://www.wikidata.org/entity/Q17683236,/wiki/Monika_Ritsch-Marte,/wiki/Dan_Walls/wiki/Monika_Ritsch-Marte,http://dbpedia.org/resource/Dan_Walls,/wiki/Dan_Walls,http://dbpedia.org/resource/Monika_Ritsch-Marte,/wiki/Monika_Ritsch-Marte,/wiki/Dan_Walls/wiki/Monika_Ritsch-Marte
http://www.wikidata.org/entity/Q18221824,/wiki/Jacques_Neveu,http://www.wikidata.org/entity/Q679779,/wiki/Ivar_Ekeland,/wiki/Jacques_Neveu/wiki/Ivar_Ekeland,http://dbpedia.org/resource/Jacques_Neveu,/wiki/Jacques_Neveu,http://dbpedia.org/resource/Ivar_Ekeland,/wiki/Ivar_Ekeland,/wiki/Jacques_Neveu/wiki/Ivar_Ekeland
http://www.wikidata.org/entity/Q102419,/wiki/Derek_Barton,http://www.wikidata.org/entity/Q743546,/wiki/Jack_Baldwin_(chemist),/wiki/Derek_Barton/wiki/Jack_Baldwin_(chemist),http://dbpedia.org/resource/Derek_Barton,/wiki/Derek_Barton,http://dbpedia.org/resource/Jack_Baldwin_(chemist),/wiki/Jack_Baldwin_(chemist),/wiki/Derek_Barton/wiki/Jack_Baldwin_(chemist)
http://www.wikidata.org/entity/Q183270,/wiki/Edward_Mills_Purcell,http://www.wikidata.org/entity/Q828523,/wiki/Charles_Pence_Slichter,/wiki/Edward_Mills_Purcell/wiki/Charles_Pence_Slichter,http://dbpedia.org/resource/Edward_Mills_Purcell,/wiki/Edward_Mills_Purcell,http://dbpedia.org/resource/Charles_Pence_Slichter,/wiki/Charles_Pence_Slichter,/wiki/Edward_Mills_Purcell/wiki/Charles_Pence_Slichter
http://www.wikidata.org/entity/Q740818,/wiki/Hugh_Lowell_Montgomery,http://www.wikidata.org/entity/Q76548381,/wiki/Russell_Lyons,/wiki/Hugh_Lowell_Montgomery/wiki/Russell_Lyons,http://dbpedia.org/resource/Hugh_Lowell_Montgomery,/wiki/Hugh_Lowell_Montgomery,http://dbpedia.org/resource/Russell_Lyons,/wiki/Russell_Lyons,/wiki/Hugh_Lowell_Montgomery/wiki/Russell_Lyons
http://www.wikidata.org/entity/Q66885,/wiki/Otto_Lummer,http://www.wikidata.org/entity/Q5539014,/wiki/George_Ernest_Gibson,/wiki/Otto_Lummer/wiki/George_Ernest_Gibson,http://dbpedia.org/resource/Otto_Lummer,/wiki/Otto_Lummer,http://dbpedia.org/resource/George_Ernest_Gibson,/wiki/George_Ernest_Gibson,/wiki/Otto_Lummer/wiki/George_Ernest_Gibson
http://www.wikidata.org/entity/Q333927,/wiki/William_Thurston,http://www.wikidata.org/entity/Q1174499,/wiki/David_Gabai,/wiki/William_Thurston/wiki/David_Gabai,http://dbpedia.org/resource/William_Thurston,/wiki/William_Thurston,http://dbpedia.org/resource/David_Gabai,/wiki/David_Gabai,/wiki/William_Thurston/wiki/David_Gabai
http://www.wikidata.org/entity/Q17489118,/wiki/Andrew_Pullan,http://www.wikidata.org/entity/Q37831226,/wiki/Merryn_Tawhai,/wiki/Andrew_Pullan/wiki/Merryn_Tawhai,http://dbpedia.org/resource/Andrew_Pullan,/wiki/Andrew_Pullan,http://dbpedia.org/resource/Merryn_Tawhai,/wiki/Merryn_Tawhai,/wiki/Andrew_Pullan/wiki/Merryn_Tawhai
http://www.wikidata.org/entity/Q556862,/wiki/Hillel_Furstenberg,http://www.wikidata.org/entity/Q6635951,/wiki/Tamar_Ziegler,/wiki/Hillel_Furstenberg/wiki/Tamar_Ziegler,http://dbpedia.org/resource/Hillel_Furstenberg,/wiki/Hillel_Furstenberg,http://dbpedia.org/resource/Tamar_Ziegler,/wiki/Tamar_Ziegler,/wiki/Hillel_Furstenberg/wiki/Tamar_Ziegler
http://www.wikidata.org/entity/Q450308,/wiki/Joan_Birman,http://www.wikidata.org/entity/Q58416613,/wiki/Efstratia_Kalfagianni,/wiki/Joan_Birman/wiki/Efstratia_Kalfagianni,http://dbpedia.org/resource/Joan_Birman,/wiki/Joan_Birman,http://dbpedia.org/resource/Efstratia_Kalfagianni,/wiki/Efstratia_Kalfagianni,/wiki/Joan_Birman/wiki/Efstratia_Kalfagianni
http://www.wikidata.org/entity/Q302590,/wiki/Joseph_Johann_von_Littrow,http://www.wikidata.org/entity/Q1667121,/wiki/Nikolai_Brashman,/wiki/Joseph_Johann_von_Littrow/wiki/Nikolai_Brashman,http://dbpedia.org/resource/Joseph_Johann_von_Littrow,/wiki/Joseph_Johann_von_Littrow,http://dbpedia.org/resource/Nikolai_Brashman,/wiki/Nikolai_Brashman,/wiki/Joseph_Johann_von_Littrow/wiki/Nikolai_Brashman
http://www.wikidata.org/entity/Q203243,/wiki/Leonard_Susskind,http://www.wikidata.org/entity/Q30513259,/wiki/Eduardo_Fradkin,/wiki/Leonard_Susskind/wiki/Eduardo_Fradkin,http://dbpedia.org/resource/Leonard_Susskind,/wiki/Leonard_Susskind,http://dbpedia.org/resource/Eduardo_Fradkin,/wiki/Eduardo_Fradkin,/wiki/Leonard_Susskind/wiki/Eduardo_Fradkin
http://www.wikidata.org/entity/Q87451,/wiki/Martin_Nowak,http://www.wikidata.org/entity/Q5385746,/wiki/Erez_Lieberman_Aiden,/wiki/Martin_Nowak/wiki/Erez_Lieberman_Aiden,http://dbpedia.org/resource/Martin_Nowak,/wiki/Martin_Nowak,http://dbpedia.org/resource/Erez_Lieberman_Aiden,/wiki/Erez_Lieberman_Aiden,/wiki/Martin_Nowak/wiki/Erez_Lieberman_Aiden
http://www.wikidata.org/entity/Q15769189,/wiki/Michel_Balinski,http://www.wikidata.org/entity/Q1871534,/wiki/Louis_Billera,/wiki/Michel_Balinski/wiki/Louis_Billera,http://dbpedia.org/resource/Michel_Balinski,/wiki/Michel_Balinski,http://dbpedia.org/resource/Louis_Billera,/wiki/Louis_Billera,/wiki/Michel_Balinski/wiki/Louis_Billera
http://www.wikidata.org/entity/Q7153466,/wiki/Paul_Schimmel,http://www.wikidata.org/entity/Q4814622,/wiki/Lynne_Regan,/wiki/Paul_Schimmel/wiki/Lynne_Regan,http://dbpedia.org/resource/Paul_Schimmel,/wiki/Paul_Schimmel,http://dbpedia.org/resource/Lynne_Regan,/wiki/Lynne_Regan,/wiki/Paul_Schimmel/wiki/Lynne_Regan
http://www.wikidata.org/entity/Q641771,/wiki/Arend_Heyting,http://www.wikidata.org/entity/Q1228141,/wiki/Dirk_van_Dalen,/wiki/Arend_Heyting/wiki/Dirk_van_Dalen,http://dbpedia.org/resource/Arend_Heyting,/wiki/Arend_Heyting,http://dbpedia.org/resource/Dirk_van_Dalen,/wiki/Dirk_van_Dalen,/wiki/Arend_Heyting/wiki/Dirk_van_Dalen
http://www.wikidata.org/entity/Q304712,/wiki/Charles_Ehresmann,http://www.wikidata.org/entity/Q1718712,/wiki/Paulette_Libermann,/wiki/Charles_Ehresmann/wiki/Paulette_Libermann,http://dbpedia.org/resource/Charles_Ehresmann,/wiki/Charles_Ehresmann,http://dbpedia.org/resource/Paulette_Libermann,/wiki/Paulette_Libermann,/wiki/Charles_Ehresmann/wiki/Paulette_Libermann
http://www.wikidata.org/entity/Q1173616,/wiki/David_B._Kaplan,http://www.wikidata.org/entity/Q29589013,/wiki/Kathryn_Zurek,/wiki/David_B._Kaplan/wiki/Kathryn_Zurek,http://dbpedia.org/resource/David_B._Kaplan,/wiki/David_B._Kaplan,http://dbpedia.org/resource/Kathryn_Zurek,/wiki/Kathryn_Zurek,/wiki/David_B._Kaplan/wiki/Kathryn_Zurek
http://www.wikidata.org/entity/Q470480,/wiki/David_Vogan,http://www.wikidata.org/entity/Q28839792,/wiki/Jing-Song_Huang,/wiki/David_Vogan/wiki/Jing-Song_Huang,http://dbpedia.org/resource/David_Vogan,/wiki/David_Vogan,http://dbpedia.org/resource/Jing-Song_Huang,/wiki/Jing-Song_Huang,/wiki/David_Vogan/wiki/Jing-Song_Huang
http://www.wikidata.org/entity/Q931398,/wiki/Dmitry_Grave,http://www.wikidata.org/entity/Q1386138,/wiki/Mikhail_Kravchuk,/wiki/Dmitry_Grave/wiki/Mikhail_Kravchuk,http://dbpedia.org/resource/Dmitry_Grave,/wiki/Dmitry_Grave,http://dbpedia.org/resource/Mikhail_Kravchuk,/wiki/Mikhail_Kravchuk,/wiki/Dmitry_Grave/wiki/Mikhail_Kravchuk
http://www.wikidata.org/entity/Q91669,/wiki/Gregor_Wentzel,http://www.wikidata.org/entity/Q5442352,/wiki/Felix_Villars,/wiki/Gregor_Wentzel/wiki/Felix_Villars,http://dbpedia.org/resource/Gregor_Wentzel,/wiki/Gregor_Wentzel,http://dbpedia.org/resource/Felix_Villars,/wiki/Felix_Villars,/wiki/Gregor_Wentzel/wiki/Felix_Villars
http://www.wikidata.org/entity/Q1609296,/wiki/Herbert_Turnbull,http://www.wikidata.org/entity/Q2545334,/wiki/Walter_Ledermann,/wiki/Herbert_Turnbull/wiki/Walter_Ledermann,http://dbpedia.org/resource/Herbert_Turnbull,/wiki/Herbert_Turnbull,http://dbpedia.org/resource/Walter_Ledermann,/wiki/Walter_Ledermann,/wiki/Herbert_Turnbull/wiki/Walter_Ledermann
http://www.wikidata.org/entity/Q966663,/wiki/Jacob_Palis,http://www.wikidata.org/entity/Q19969087,/wiki/Artur_Oscar_Lopes,/wiki/Jacob_Palis/wiki/Artur_Oscar_Lopes,http://dbpedia.org/resource/Jacob_Palis,/wiki/Jacob_Palis,http://dbpedia.org/resource/Artur_Oscar_Lopes,/wiki/Artur_Oscar_Lopes,/wiki/Jacob_Palis/wiki/Artur_Oscar_Lopes
http://www.wikidata.org/entity/Q83331,/wiki/Louis_de_Broglie,http://www.wikidata.org/entity/Q2277954,/wiki/Alexandru_Proca,/wiki/Louis_de_Broglie/wiki/Alexandru_Proca,http://dbpedia.org/resource/Louis_de_Broglie,/wiki/Louis_de_Broglie,http://dbpedia.org/resource/Alexandru_Proca,/wiki/Alexandru_Proca,/wiki/Louis_de_Broglie/wiki/Alexandru_Proca
http://www.wikidata.org/entity/Q1287944,/wiki/Maurice_Pryce,http://www.wikidata.org/entity/Q549861,/wiki/John_Ziman,/wiki/Maurice_Pryce/wiki/John_Ziman,http://dbpedia.org/resource/Maurice_Pryce,/wiki/Maurice_Pryce,http://dbpedia.org/resource/John_Ziman,/wiki/John_Ziman,/wiki/Maurice_Pryce/wiki/John_Ziman
http://www.wikidata.org/entity/Q78480,/wiki/Max_Perutz,http://www.wikidata.org/entity/Q21575049,/wiki/John_Keith_Moffat,/wiki/Max_Perutz/wiki/John_Keith_Moffat,http://dbpedia.org/resource/Max_Perutz,/wiki/Max_Perutz,http://dbpedia.org/resource/John_Keith_Moffat,/wiki/John_Keith_Moffat,/wiki/Max_Perutz/wiki/John_Keith_Moffat
http://www.wikidata.org/entity/Q5782319,/wiki/Paul_Hagenmuller,http://www.wikidata.org/entity/Q18655779,/wiki/Michel_Pouchard,/wiki/Paul_Hagenmuller/wiki/Michel_Pouchard,http://dbpedia.org/resource/Paul_Hagenmuller,/wiki/Paul_Hagenmuller,http://dbpedia.org/resource/Michel_Pouchard,/wiki/Michel_Pouchard,/wiki/Paul_Hagenmuller/wiki/Michel_Pouchard
http://www.wikidata.org/entity/Q7488670,/wiki/Shankar_Balasubramanian,http://www.wikidata.org/entity/Q691216,/wiki/Julian_Huppert,/wiki/Shankar_Balasubramanian/wiki/Julian_Huppert,http://dbpedia.org/resource/Shankar_Balasubramanian,/wiki/Shankar_Balasubramanian,http://dbpedia.org/resource/Julian_Huppert,/wiki/Julian_Huppert,/wiki/Shankar_Balasubramanian/wiki/Julian_Huppert
http://www.wikidata.org/entity/Q92741,/wiki/Alonzo_Church,http://www.wikidata.org/entity/Q5536172,/wiki/George_Alfred_Barnard,/wiki/Alonzo_Church/wiki/George_Alfred_Barnard,http://dbpedia.org/resource/Alonzo_Church,/wiki/Alonzo_Church,http://dbpedia.org/resource/George_Alfred_Barnard,/wiki/George_Alfred_Barnard,/wiki/Alonzo_Church/wiki/George_Alfred_Barnard
http://www.wikidata.org/entity/Q3893410,/wiki/Benson_Farb,http://www.wikidata.org/entity/Q96065221,/wiki/Dan_Margalit_(mathematician),/wiki/Benson_Farb/wiki/Dan_Margalit_(mathematician),http://dbpedia.org/resource/Benson_Farb,/wiki/Benson_Farb,http://dbpedia.org/resource/Dan_Margalit_(mathematician),/wiki/Dan_Margalit_(mathematician),/wiki/Benson_Farb/wiki/Dan_Margalit_(mathematician)
http://www.wikidata.org/entity/Q67181092,/wiki/Frederick_Reif,http://www.wikidata.org/entity/Q22669831,/wiki/Clifford_Surko,/wiki/Frederick_Reif/wiki/Clifford_Surko,http://dbpedia.org/resource/Frederick_Reif,/wiki/Frederick_Reif,http://dbpedia.org/resource/Clifford_Surko,/wiki/Clifford_Surko,/wiki/Frederick_Reif/wiki/Clifford_Surko
http://www.wikidata.org/entity/Q5534958,/wiki/Geoffrey_Watson,http://www.wikidata.org/entity/Q1531111,/wiki/Glenn_Shafer,/wiki/Geoffrey_Watson/wiki/Glenn_Shafer,http://dbpedia.org/resource/Geoffrey_Watson,/wiki/Geoffrey_Watson,http://dbpedia.org/resource/Glenn_Shafer,/wiki/Glenn_Shafer,/wiki/Geoffrey_Watson/wiki/Glenn_Shafer
http://www.wikidata.org/entity/Q1676282,/wiki/John_Coleman_Moore,http://www.wikidata.org/entity/Q1398951,/wiki/William_Browder_(mathematician),/wiki/John_Coleman_Moore/wiki/William_Browder_(mathematician),http://dbpedia.org/resource/John_Coleman_Moore,/wiki/John_Coleman_Moore,http://dbpedia.org/resource/William_Browder_(mathematician),/wiki/William_Browder_(mathematician),/wiki/John_Coleman_Moore/wiki/William_Browder_(mathematician)
http://www.wikidata.org/entity/Q1819452,/wiki/Leonida_Tonelli,http://www.wikidata.org/entity/Q3893820,/wiki/Paolo_Budinich,/wiki/Leonida_Tonelli/wiki/Paolo_Budinich,http://dbpedia.org/resource/Leonida_Tonelli,/wiki/Leonida_Tonelli,http://dbpedia.org/resource/Paolo_Budinich,/wiki/Paolo_Budinich,/wiki/Leonida_Tonelli/wiki/Paolo_Budinich
http://www.wikidata.org/entity/Q4121043,/wiki/Welington_de_Melo,http://www.wikidata.org/entity/Q715043,/wiki/Artur_Avila,/wiki/Welington_de_Melo/wiki/Artur_Avila,http://dbpedia.org/resource/Welington_de_Melo,/wiki/Welington_de_Melo,http://dbpedia.org/resource/Artur_Avila,/wiki/Artur_Avila,/wiki/Welington_de_Melo/wiki/Artur_Avila
http://www.wikidata.org/entity/Q41585,/wiki/David_Hilbert,http://www.wikidata.org/entity/Q71029,/wiki/Hermann_Weyl,/wiki/David_Hilbert/wiki/Hermann_Weyl,http://dbpedia.org/resource/David_Hilbert,/wiki/David_Hilbert,http://dbpedia.org/resource/Hermann_Weyl,/wiki/Hermann_Weyl,/wiki/David_Hilbert/wiki/Hermann_Weyl
http://www.wikidata.org/entity/Q699541,/wiki/G._I._Taylor,http://www.wikidata.org/entity/Q21529466,/wiki/Francis_Bretherton,/wiki/G._I._Taylor/wiki/Francis_Bretherton,http://dbpedia.org/resource/G._I._Taylor,/wiki/G._I._Taylor,http://dbpedia.org/resource/Francis_Bretherton,/wiki/Francis_Bretherton,/wiki/G._I._Taylor/wiki/Francis_Bretherton
http://www.wikidata.org/entity/Q726811,/wiki/Guido_Castelnuovo,http://www.wikidata.org/entity/Q3725637,/wiki/Enrico_Bompiani,/wiki/Guido_Castelnuovo/wiki/Enrico_Bompiani,http://dbpedia.org/resource/Guido_Castelnuovo,/wiki/Guido_Castelnuovo,http://dbpedia.org/resource/Enrico_Bompiani,/wiki/Enrico_Bompiani,/wiki/Guido_Castelnuovo/wiki/Enrico_Bompiani
http://www.wikidata.org/entity/Q378553,/wiki/J._H._C._Whitehead,http://www.wikidata.org/entity/Q930802,/wiki/Peter_Hilton,/wiki/J._H._C._Whitehead/wiki/Peter_Hilton,http://dbpedia.org/resource/J._H._C._Whitehead,/wiki/J._H._C._Whitehead,http://dbpedia.org/resource/Peter_Hilton,/wiki/Peter_Hilton,/wiki/J._H._C._Whitehead/wiki/Peter_Hilton
http://www.wikidata.org/entity/Q1685073,/wiki/Jean-Michel_Coron,http://www.wikidata.org/entity/Q1390724,/wiki/Fabrice_Bethuel,/wiki/Jean-Michel_Coron/wiki/Fabrice_Bethuel,http://dbpedia.org/resource/Jean-Michel_Coron,/wiki/Jean-Michel_Coron,http://dbpedia.org/resource/Fabrice_Bethuel,/wiki/Fabrice_Bethuel,/wiki/Jean-Michel_Coron/wiki/Fabrice_Bethuel
http://www.wikidata.org/entity/Q6218621,/wiki/John_Alexander_Simpson,http://www.wikidata.org/entity/Q1291839,/wiki/Edward_C._Stone,/wiki/John_Alexander_Simpson/wiki/Edward_C._Stone,http://dbpedia.org/resource/John_Alexander_Simpson,/wiki/John_Alexander_Simpson,http://dbpedia.org/resource/Edward_C._Stone,/wiki/Edward_C._Stone,/wiki/John_Alexander_Simpson/wiki/Edward_C._Stone
http://www.wikidata.org/entity/Q1808137,/wiki/Laurent_C._Siebenmann,http://www.wikidata.org/entity/Q15810069,/wiki/Francis_Bonahon,/wiki/Laurent_C._Siebenmann/wiki/Francis_Bonahon,http://dbpedia.org/resource/Laurent_C._Siebenmann,/wiki/Laurent_C._Siebenmann,http://dbpedia.org/resource/Francis_Bonahon,/wiki/Francis_Bonahon,/wiki/Laurent_C._Siebenmann/wiki/Francis_Bonahon
http://www.wikidata.org/entity/Q891058,/wiki/Leonard_Eugene_Dickson,http://www.wikidata.org/entity/Q7087160,/wiki/Olive_Hazlett,/wiki/Leonard_Eugene_Dickson/wiki/Olive_Hazlett,http://dbpedia.org/resource/Leonard_Eugene_Dickson,/wiki/Leonard_Eugene_Dickson,http://dbpedia.org/resource/Olive_Hazlett,/wiki/Olive_Hazlett,/wiki/Leonard_Eugene_Dickson/wiki/Olive_Hazlett
http://www.wikidata.org/entity/Q1901962,/wiki/Marlan_Scully,http://www.wikidata.org/entity/Q5387671,/wiki/Eric_Van_Stryland,/wiki/Marlan_Scully/wiki/Eric_Van_Stryland,http://dbpedia.org/resource/Marlan_Scully,/wiki/Marlan_Scully,http://dbpedia.org/resource/Eric_Van_Stryland,/wiki/Eric_Van_Stryland,/wiki/Marlan_Scully/wiki/Eric_Van_Stryland
http://www.wikidata.org/entity/Q536558,/wiki/Oswald_Veblen,http://www.wikidata.org/entity/Q711742,/wiki/Harold_Hotelling,/wiki/Oswald_Veblen/wiki/Harold_Hotelling,http://dbpedia.org/resource/Oswald_Veblen,/wiki/Oswald_Veblen,http://dbpedia.org/resource/Harold_Hotelling,/wiki/Harold_Hotelling,/wiki/Oswald_Veblen/wiki/Harold_Hotelling
http://www.wikidata.org/entity/Q381310,/wiki/Shlomo_Sternberg,http://www.wikidata.org/entity/Q367252,/wiki/Victor_Guillemin,/wiki/Shlomo_Sternberg/wiki/Victor_Guillemin,http://dbpedia.org/resource/Shlomo_Sternberg,/wiki/Shlomo_Sternberg,http://dbpedia.org/resource/Victor_Guillemin,/wiki/Victor_Guillemin,/wiki/Shlomo_Sternberg/wiki/Victor_Guillemin
http://www.wikidata.org/entity/Q720471,/wiki/Szolem_Mandelbrojt,http://www.wikidata.org/entity/Q5543437,/wiki/George_Piranian,/wiki/Szolem_Mandelbrojt/wiki/George_Piranian,http://dbpedia.org/resource/Szolem_Mandelbrojt,/wiki/Szolem_Mandelbrojt,http://dbpedia.org/resource/George_Piranian,/wiki/George_Piranian,/wiki/Szolem_Mandelbrojt/wiki/George_Piranian
http://www.wikidata.org/entity/Q124582,/wiki/Beno_Eckmann,http://www.wikidata.org/entity/Q2075957,/wiki/Peter_J._Huber,/wiki/Beno_Eckmann/wiki/Peter_J._Huber,http://dbpedia.org/resource/Beno_Eckmann,/wiki/Beno_Eckmann,http://dbpedia.org/resource/Peter_J._Huber,/wiki/Peter_J._Huber,/wiki/Beno_Eckmann/wiki/Peter_J._Huber
http://www.wikidata.org/entity/Q61721,/wiki/Carl_Ludwig_Siegel,http://www.wikidata.org/entity/Q68512,/wiki/Theodor_Schneider,/wiki/Carl_Ludwig_Siegel/wiki/Theodor_Schneider,http://dbpedia.org/resource/Carl_Ludwig_Siegel,/wiki/Carl_Ludwig_Siegel,http://dbpedia.org/resource/Theodor_Schneider,/wiki/Theodor_Schneider,/wiki/Carl_Ludwig_Siegel/wiki/Theodor_Schneider
http://www.wikidata.org/entity/Q8556,/wiki/Edsger_W._Dijkstra,http://www.wikidata.org/entity/Q5666148,/wiki/Jan_L._A._van_de_Snepscheut,/wiki/Edsger_W._Dijkstra/wiki/Jan_L._A._van_de_Snepscheut,http://dbpedia.org/resource/Edsger_W._Dijkstra,/wiki/Edsger_W._Dijkstra,http://dbpedia.org/resource/Jan_L._A._van_de_Snepscheut,/wiki/Jan_L._A._van_de_Snepscheut,/wiki/Edsger_W._Dijkstra/wiki/Jan_L._A._van_de_Snepscheut
http://www.wikidata.org/entity/Q68604,/wiki/Friedrich_L._Bauer,http://www.wikidata.org/entity/Q12950355,/wiki/Josef_Stoer,/wiki/Friedrich_L._Bauer/wiki/Josef_Stoer,http://dbpedia.org/resource/Friedrich_L._Bauer,/wiki/Friedrich_L._Bauer,http://dbpedia.org/resource/Josef_Stoer,/wiki/Josef_Stoer,/wiki/Friedrich_L._Bauer/wiki/Josef_Stoer
http://www.wikidata.org/entity/Q1360536,/wiki/Ian_Sneddon,http://www.wikidata.org/entity/Q16939894,/wiki/Anthony_James_Merrill_Spencer,/wiki/Ian_Sneddon/wiki/Anthony_James_Merrill_Spencer,http://dbpedia.org/resource/Ian_Sneddon,/wiki/Ian_Sneddon,http://dbpedia.org/resource/Anthony_James_Merrill_Spencer,/wiki/Anthony_James_Merrill_Spencer,/wiki/Ian_Sneddon/wiki/Anthony_James_Merrill_Spencer
http://www.wikidata.org/entity/Q1818911,/wiki/Leon_Simon,http://www.wikidata.org/entity/Q21074913,/wiki/Tatiana_Toro,/wiki/Leon_Simon/wiki/Tatiana_Toro,http://dbpedia.org/resource/Leon_Simon,/wiki/Leon_Simon,http://dbpedia.org/resource/Tatiana_Toro,/wiki/Tatiana_Toro,/wiki/Leon_Simon/wiki/Tatiana_Toro
http://www.wikidata.org/entity/Q76410,/wiki/Leopold_Kronecker,http://www.wikidata.org/entity/Q68519,/wiki/Adolf_Kneser,/wiki/Leopold_Kronecker/wiki/Adolf_Kneser,http://dbpedia.org/resource/Leopold_Kronecker,/wiki/Leopold_Kronecker,http://dbpedia.org/resource/Adolf_Kneser,/wiki/Adolf_Kneser,/wiki/Leopold_Kronecker/wiki/Adolf_Kneser
http://www.wikidata.org/entity/Q6775742,/wiki/Martin_Hyland,http://www.wikidata.org/entity/Q20731777,/wiki/Valeria_de_Paiva,/wiki/Martin_Hyland/wiki/Valeria_de_Paiva,http://dbpedia.org/resource/Martin_Hyland,/wiki/Martin_Hyland,http://dbpedia.org/resource/Valeria_de_Paiva,/wiki/Valeria_de_Paiva,/wiki/Martin_Hyland/wiki/Valeria_de_Paiva
http://www.wikidata.org/entity/Q78093,/wiki/Max_Deuring,http://www.wikidata.org/entity/Q88620,/wiki/Max_Koecher,/wiki/Max_Deuring/wiki/Max_Koecher,http://dbpedia.org/resource/Max_Deuring,/wiki/Max_Deuring,http://dbpedia.org/resource/Max_Koecher,/wiki/Max_Koecher,/wiki/Max_Deuring/wiki/Max_Koecher
http://www.wikidata.org/entity/Q19513535,/wiki/Nikolai_Georgievich_Makarov,http://www.wikidata.org/entity/Q333948,/wiki/Stanislav_Smirnov,/wiki/Nikolai_Georgievich_Makarov/wiki/Stanislav_Smirnov,http://dbpedia.org/resource/Nikolai_Georgievich_Makarov,/wiki/Nikolai_Georgievich_Makarov,http://dbpedia.org/resource/Stanislav_Smirnov,/wiki/Stanislav_Smirnov,/wiki/Nikolai_Georgievich_Makarov/wiki/Stanislav_Smirnov
http://www.wikidata.org/entity/Q1145175,/wiki/Remo_Ruffini,http://www.wikidata.org/entity/Q58490518,/wiki/Daniela_Calzetti,/wiki/Remo_Ruffini/wiki/Daniela_Calzetti,http://dbpedia.org/resource/Remo_Ruffini,/wiki/Remo_Ruffini,http://dbpedia.org/resource/Daniela_Calzetti,/wiki/Daniela_Calzetti,/wiki/Remo_Ruffini/wiki/Daniela_Calzetti
http://www.wikidata.org/entity/Q7343486,/wiki/Robert_Delbourgo,http://www.wikidata.org/entity/Q7173506,/wiki/Peter_D._Jarvis,/wiki/Robert_Delbourgo/wiki/Peter_D._Jarvis,http://dbpedia.org/resource/Robert_Delbourgo,/wiki/Robert_Delbourgo,http://dbpedia.org/resource/Peter_D._Jarvis,/wiki/Peter_D._Jarvis,/wiki/Robert_Delbourgo/wiki/Peter_D._Jarvis
http://www.wikidata.org/entity/Q153224,/wiki/Andrey_Kolmogorov,http://www.wikidata.org/entity/Q893804,/wiki/Boris_Vladimirovich_Gnedenko,/wiki/Andrey_Kolmogorov/wiki/Boris_Vladimirovich_Gnedenko,http://dbpedia.org/resource/Andrey_Kolmogorov,/wiki/Andrey_Kolmogorov,http://dbpedia.org/resource/Boris_Vladimirovich_Gnedenko,/wiki/Boris_Vladimirovich_Gnedenko,/wiki/Andrey_Kolmogorov/wiki/Boris_Vladimirovich_Gnedenko
http://www.wikidata.org/entity/Q5489681,/wiki/Frank_Smithies,http://www.wikidata.org/entity/Q7839483,/wiki/Trevor_West,/wiki/Frank_Smithies/wiki/Trevor_West,http://dbpedia.org/resource/Frank_Smithies,/wiki/Frank_Smithies,http://dbpedia.org/resource/Trevor_West,/wiki/Trevor_West,/wiki/Frank_Smithies/wiki/Trevor_West
http://www.wikidata.org/entity/Q2638024,/wiki/Gleb_Wataghin,http://www.wikidata.org/entity/Q1244732,/wiki/Sergio_Fubini,/wiki/Gleb_Wataghin/wiki/Sergio_Fubini,http://dbpedia.org/resource/Gleb_Wataghin,/wiki/Gleb_Wataghin,http://dbpedia.org/resource/Sergio_Fubini,/wiki/Sergio_Fubini,/wiki/Gleb_Wataghin/wiki/Sergio_Fubini
http://www.wikidata.org/entity/Q770584,/wiki/Hal_Abelson,http://www.wikidata.org/entity/Q16499775,/wiki/Latanya_Sweeney,/wiki/Hal_Abelson/wiki/Latanya_Sweeney,http://dbpedia.org/resource/Hal_Abelson,/wiki/Hal_Abelson,http://dbpedia.org/resource/Latanya_Sweeney,/wiki/Latanya_Sweeney,/wiki/Hal_Abelson/wiki/Latanya_Sweeney
http://www.wikidata.org/entity/Q539544,/wiki/Jerzy_Neyman,http://www.wikidata.org/entity/Q15906393,/wiki/Pao-Lu_Hsu,/wiki/Jerzy_Neyman/wiki/Pao-Lu_Hsu,http://dbpedia.org/resource/Jerzy_Neyman,/wiki/Jerzy_Neyman,http://dbpedia.org/resource/Pao-Lu_Hsu,/wiki/Pao-Lu_Hsu,/wiki/Jerzy_Neyman/wiki/Pao-Lu_Hsu
